symbol,sector,industry,ipo_date,sym_day0_OTC,sym_1day_ret,sym_5day_ret,sym_22day_ret,sym_91day_ret,sym_252day_ret,iwv_day0_OTC,iwv_1day_ret,iwv_5day_ret,iwv_22day_ret,iwv_91day_ret,iwv_252day_ret
BSCS,----,----,8/9/18,0.00099843,0,0.002493646,-0.000997414,-0.005828875,0.129883548,-0.001532263,-0.006138262,-0.011686272,0.011509216,-0.111411684,0.030569136
BCOW,Financial Services,Banks—Regional,1/9/19,-0.077809726,0.041666585,0.044791688,-0.012083376,-0.02041668,0.130520668,0.001513927,0.004403047,0.008675066,0.0508677,0.103542872,0.271022944
FID,----,----,8/23/13,0.003980096,-0.008424198,-0.017838968,0.036610877,0.034550125,0.1309903,0.001004303,-0.002507914,-0.013644923,0.025075961,0.110744928,0.211536494
ZIONL,----,----,9/19/13,-0.001984172,-0.005963364,0.001988832,0.050100065,0.095308408,0.131082927,-0.004232754,-0.007535434,-0.015086418,0.017504612,0.038058568,0.179759601
VSMV,----,----,6/26/17,-0.001393861,-0.005583138,-0.007777135,0.007741015,0.051510536,0.131615623,-0.001791565,-0.007800196,-0.005867113,0.017071952,0.062523656,0.139851524
JYD,Industrials,Integrated Freight & Logistics,4/24/23,0.002463111,-0.140049176,-0.078624117,-0.230958235,-0.43488947,0.132222222,0.001566513,-0.016570244,0.005875594,0.003677522,0.094943636,0.252577061
JXJT,Consumer Cyclical,Apparel Manufacturing,3/7/13,-0.089989889,0,0,0.077777778,0.1,0.132222222,0.000759875,0.00499023,0.007918731,0.012366114,0.093317752,0.252577061
RFACU,Financial Services,Shell Companies,3/24/22,-0.000996039,0,0.001994064,0.016949161,-0.009970033,0.133599221,0.009806486,0.004626323,0.017358064,-0.050238898,-0.079903421,-0.117484372
RFACW,----,----,9/29/23,-0.000996039,0,0.001994064,0.016949161,-0.009970033,0.133599221,0.009806486,0.004626323,0.017358064,-0.050238898,-0.079903421,-0.117484372
TSVT,Healthcare,Biotechnology,11/3/21,0,0.935366647,2.090777049,0.970225001,-0.11401602,0.133623757,0.008110482,0.003804938,0.005725665,-0.035696133,-0.102663354,-0.202178565
KEYS,Technology,Scientific & Technical Instruments,10/20/14,0.012544817,0.002123875,0.053097345,0.097345133,0.340884994,0.133805267,0.012436316,0.019794875,0.030929624,0.077765841,0.123420582,0.085958869
PSET,----,----,3/22/16,0,-0.001278898,0.00799347,0.02358121,0.064722187,0.134590214,0.00332497,-0.008358138,0.003463076,0.023525715,0.072935174,0.173095643
CSTR,Financial Services,Banks—Regional,9/22/16,-0.039855065,0.022075424,0.069182621,0.110062606,0.276100739,0.135219923,0.001860364,-0.005570875,-0.002728308,-0.017173367,0.05700141,0.168984246
CSWCZ,----,----,6/15/23,0.005622542,0.007188434,0.00794726,0.010383319,0.276100739,0.135219923,0.014916401,-0.003555711,-0.011773519,0.033266136,0.05700141,0.168984246
ESGL,Industrials,Waste Management,4/7/22,-0.005025145,0.002020248,0.003030373,0.005050525,0.010101049,0.135353556,0.005188756,-0.00304351,-0.009168396,-0.116953754,-0.045030372,-0.080457964
ESGLW,Industrials,Waste Management,9/29/23,-0.005025145,0.002020248,0.003030373,0.005050525,0.010101049,0.135353556,0.005188756,-0.00304351,-0.009168396,-0.116953754,-0.045030372,-0.080457964
OPINL,----,----,6/24/20,-0.001607031,0.002011955,-0.00885316,0.018108749,0.03822926,0.135459666,-0.019340484,0.011358525,0.017518089,0.058318251,0.088955281,0.447858033
INVH,Real Estate,REIT—Residential,2/1/17,-0.004975143,0.01150002,0.039999847,0.090499475,0.075477842,0.135737677,-0.003238646,0.000442847,0.005685867,0.044675898,0.069453107,0.249417663
FITBO,Financial Services,Banks—Regional,9/13/19,-0.022677123,-0.001232125,0.015605847,0.03613961,0.08945557,0.135822068,-0.002543218,-0.001643148,-0.000283301,-0.014679979,0.109945866,0.122499888
FITBI,Financial Services,Banks—Regional,12/6/13,0.00360722,-0.003594332,-0.017571717,0.011182045,0.073866981,0.136075226,9.23E-05,0.002586351,-0.015054535,0.021947837,0.039718818,0.1587777
TCBC,Financial Services,Banks—Regional,7/21/21,-0.019433256,-0.000825685,-0.00330298,0.064409666,0.114781169,0.138036063,0.005993884,0.001044572,0.00680924,0.004101042,0.049459341,-0.104654353
DRTS,Healthcare,Biotechnology,3/8/21,0,-0.035643623,-0.030396054,-0.029702988,-0.029702988,0.138613818,-0.00778447,0.015690901,0.036786647,0.062566528,0.128705565,0.106968644
DRTSW,----,----,9/26/23,0,-0.035643623,-0.030396054,-0.029702988,-0.029702988,0.138613818,-0.00778447,0.015690901,0.036786647,0.062566528,0.128705565,0.106968644
DGRS,----,----,7/25/13,0.009681314,-0.003196471,0.013184053,0.011586681,0.115271282,0.140320888,0.004981072,0.00019818,-0.000991258,-0.011994414,0.074884505,0.192769309
RDFN,Real Estate,Real Estate Services,7/28/17,0.109407022,0.111981489,0.253456212,0.144239588,0.139631275,0.140552955,0.001438402,-0.000615611,-0.00136787,-0.011421809,0.07078257,0.161480005
GWAV,Industrials,Waste Management,4/9/15,-0.511111111,-0.027272727,0.054545455,0.272727273,0,0.140909091,0.003605745,0.005189736,0.007584654,0.007824482,0.007349381,-0.024339057
IWTR,----,----,9/27/22,-0.007649528,0.024675919,0.024589794,0.056500614,0.200423423,0.142611033,-0.012468799,0.02101187,0.011339705,0.054936073,0.139092782,0.181740982
CMPS,Healthcare,Medical Care Facilities,9/18/20,0.23931626,-0.005862072,0.377241332,0.270000063,0.516206939,0.1427586,-0.013697225,-0.011212639,-0.024227193,0.039702079,0.175571327,0.368318141
PRTC,Healthcare,Biotechnology,11/16/20,0.166666667,0.051948052,0.033922072,0.246753247,0.662337662,0.142857143,0.004518742,-0.002670851,-0.013635566,0.03639389,0.114447146,0.314891988
EOSE,Industrials,Electrical Equipment & Parts,11/2/20,0.003988032,0.001986143,0.017874907,0.371400282,0.976166854,0.142999064,0.000206219,0.018036511,0.062458197,0.121154345,0.238801987,0.425264738
AGNG,----,----,5/10/16,0,0,-0.013710241,0.037686956,0.073424331,0.143216268,0.0076474,-0.008650293,-0.007997726,0.02097292,0.039721622,0.179478479
RNMC,----,----,6/22/17,0,0.002533003,0.012158012,0.001013159,0.056891113,0.143433979,-0.000899314,0.002007979,0.004154322,0.017597419,0.06275765,0.158110221
FALN,----,----,6/21/16,0,0.003826618,-0.022090578,0.039448105,0.085172424,0.143526898,-8.10E-05,-0.002348152,-0.044537793,0.037828706,0.027631624,0.192010863
CACG,----,----,5/4/17,-0.000683211,0.003499241,0.000683776,0.022805077,0.046535104,0.143793524,-0.00063581,0.004947788,0.005230287,0.020709571,0.049961685,0.121017406
PNFPP,Financial Services,Banks—Regional,5/28/20,0.042510089,-0.005825226,0.005825134,0.009708618,0.058686952,0.144245885,-0.007500997,0.003693692,0.033299428,-0.002875963,0.141785862,0.439546157
WBND,----,----,10/4/18,-0.000399998,-0.003600877,-0.003600877,-0.011604252,0.036876974,0.14552966,-0.007196276,-0.00584592,-0.040509774,-0.060618629,-0.045050694,0.026416609
PETQ,Healthcare,Drug Manufacturers—Specialty & Generic,7/21/17,0.110476176,-0.048027399,-0.039451119,-0.001715223,-0.054459712,0.14622641,0.001369092,0.000273397,0.001093589,-0.019962014,0.070544621,0.15876992
LSXMB,Communication Services,Broadcasting,4/21/16,0,-0.023823613,-0.017558829,-0.029411758,-0.014117671,0.146411704,-0.005419882,0.001545493,0.003660088,-0.016591877,0.055059983,0.157241002
XOMAP,Healthcare,Biotechnology,12/16/20,-0.019678706,0.004096673,0.00778364,0.029905733,0.0687624,0.146516917,-0.000861572,0.007624522,0.002677618,0.036534526,0.139312795,0.256732383
SPPL,Technology,Software—Application,9/13/23,0,-0.04285715,-0.014285749,-0.180947017,-0.125422743,0.147406979,-0.000820307,0.009499618,-0.004808386,-0.060460856,0.025968016,0.160288934
SPLK,Technology,Software—Infrastructure,4/19/12,0.108749986,0.020293158,-0.021420472,-0.180947017,-0.125422743,0.147406979,-0.005852179,0.000981015,0.010669643,-0.060460856,0.025968016,0.160288934
DXJS,----,----,6/28/13,0.01102246,0.007518722,0.036841982,-0.009774464,0.054135565,0.148394684,0.004689991,0.002178816,0.012631139,0.049210125,0.106791664,0.241381747
RFEU,----,----,4/14/16,0.001570744,-0.001176147,0.025093069,-0.016467274,0.030673074,0.148490413,-0.000326858,-0.000245157,0.010626114,-0.016593122,0.060074339,0.155020085
CHSCL,Consumer Defensive,Farm Products,1/15/15,0.001988117,0.012698539,0.023015925,0.048015706,0.107259431,0.148680736,-0.013248929,0.013004831,0.03479186,0.057676395,0.077824981,-0.031430277
XOMAO,Healthcare,Biotechnology,4/12/21,-0.006841049,0.00324136,0.00364681,-0.015397299,0.070614243,0.14988562,0.000731948,0.003250665,0.014912051,0.001990945,0.057672068,0.06669521
EWCZ,Consumer Defensive,Household & Personal Products,8/5/21,0.125789442,0.044880758,0.096774126,0.137914946,0.241234214,0.149909587,0.005056337,0.001524334,0.003582525,0.024773057,0.041828246,-0.074959367
AREC,Basic Materials,Coking Coal,6/30/17,0,0,-0.25,-0.899999999,-0.949999999,0.149999976,-0.003183773,0.002916034,0.000826215,0.020982636,0.072086479,0.145943035
PPBT,Healthcare,Biotechnology,11/20/15,-0.021472359,-0.062695926,-0.128526659,0.078369967,0.448275903,0.150470257,-0.00056538,-0.000484786,0.004040868,-0.02359777,-0.010205319,0.071598546
GOGO,Communication Services,Telecom Services,6/21/13,0,-0.108124971,-0.125,-0.185625017,0.114374995,0.15062499,-0.003778661,-0.012327337,0.014329316,0.068750855,0.130543356,0.26162049
LANDO,Real Estate,REIT—Specialty,10/19/20,-0.040783704,0.006669254,0.022926043,0.0206219,0.080052517,0.15063107,-0.018236812,0.003476707,0.010380333,0.057117315,0.173208062,0.3360567
LANDP,Real Estate,REIT—Specialty,6/8/23,-0.03348834,-0.018286771,-0.076034591,-0.031596519,0.080052517,0.15063107,0.004536355,0.001098462,0.017209134,0.036126889,0.173208062,0.3360567
LASE,Industrials,Specialty Industrial Machinery,9/30/22,-0.484000015,-0.062015447,-0.085271331,0.089147297,1.131783009,0.15063107,-0.011742275,0.025212576,0.046416233,0.081481906,0.14491586,0.3360567
FCEF,----,----,9/29/16,-0.004950514,0,0.002984476,-0.016440847,0.050324954,0.151410253,-0.008495023,0.007624666,0.004558988,-0.014620465,0.076838012,0.19023295
NFTG,Communication Services,Electronic Gaming & Multimedia,2/15/23,-0.109890105,0.111111059,-0.29382722,-0.66172841,-0.823456805,0.151492137,0.009790335,-0.013482029,-0.037449996,-0.063581949,0.047620028,0.224486574
NFE,Utilities,Utilities—Regulated Gas,1/31/19,-0.013584929,0.067329839,0.071155279,0.128538679,-0.261668066,0.151492137,0.0093724,0.00156864,0.011167542,0.037580763,0.070235654,0.224486574
CHSN,Consumer Cyclical,Restaurants,3/30/23,-0.387499988,-0.13877557,-0.436734707,-0.220408192,-0.367346971,0.153162315,-0.001162759,0.014960749,0.007243172,0.025308251,0.107507032,0.179911966
CHSCO,Consumer Defensive,Farm Products,9/23/13,0.043582573,-0.003831167,0.057088309,0.073180467,0.117613197,0.153162315,-0.002339389,-0.001765689,-0.004021964,0.034431987,0.055737662,0.179911966
ESGD,----,----,8/25/16,0,0,-0.008135696,-0.002511437,-0.000495894,0.154221635,0.002102837,-0.002719927,-0.001787306,-0.009466379,0.058473,0.139854481
TDIV,----,----,8/14/12,-0.006975555,0.004515753,0.014550578,0.021073909,-0.014611575,0.154451419,-0.004573963,0.002297883,0.011366461,0.046796151,0.033940724,0.226278748
KRMA,----,----,7/12/16,0,-0.000196284,0.00163616,0.009554995,0.022644067,0.155346592,0.002608444,-0.000236704,0.005833965,0.012850642,0.025004526,0.151486374
QRTEP,Consumer Cyclical,Internet Retail,9/1/20,0,0,0.038217835,-0.019802179,0.008404218,0.155639089,0.005614183,0.01305884,-0.05810974,-0.037411473,0.113798385,0.316147998
DGRW,----,----,5/22/13,-0.008363241,-0.003213134,-0.002409591,-0.032931017,0.021852165,0.156304864,-0.011256309,-0.001728045,-0.002947603,-0.035271329,0.036944251,0.165201314
ANGL,----,----,4/11/12,0,0.005963962,0.015904348,0.010735585,0.055605741,0.157525875,-0.001726469,0.014083007,0.016429984,-0.005805553,0.039277886,0.189417661
ANL,Healthcare,Biotechnology,9/29/23,0,0.005963962,0.015904348,0.010735585,0.055605741,0.157525875,-0.001726469,0.014083007,0.016429984,-0.005805553,0.039277886,0.189417661
RUM,Technology,Software—Application,4/14/21,-0.057059975,0,0.007179456,0.002051329,-0.010256449,0.157948714,-0.002672621,0.010394385,-0.001218052,-0.010191226,0.065443856,0.046123964
RUMBW,----,----,9/29/23,-0.057059975,0,0.007179456,0.002051329,-0.010256449,0.157948714,-0.002672621,0.010394385,-0.001218052,-0.010191226,0.065443856,0.046123964
WMG,Communication Services,Entertainment,6/3/20,0.115555587,-0.003984112,0.062417063,-0.025564513,-0.068992646,0.159224707,0.008205787,-0.002859761,0.028156514,0.003892282,0.130584363,0.400015014
ARDX,Healthcare,Biotechnology,6/19/14,-0.026896575,0.014174399,0.094968121,0.07725019,0.423812944,0.159461446,0.000170307,0.001702534,0.000340522,0.003720208,-0.000408459,0.103346614
ABCM,Healthcare,Biotechnology,10/22/20,0.097222222,-0.043037994,-0.032405032,-0.033417714,0.069873375,0.159493652,0.004959826,0.003997775,-0.051278137,0.038890828,0.121111129,0.346849042
RNSC,----,----,6/26/17,0.006057589,0.000501767,0.005519329,-0.002508835,0.049195356,0.160094109,-0.001791565,-0.007799732,-0.005867115,0.017072189,0.062524137,0.139851673
OLLI,Consumer Defensive,Discount Stores,7/16/15,-0.067460347,-0.052482209,-0.023640662,-0.058628832,-0.184397148,0.160283752,0.002212904,0.000236571,-0.005598976,-0.016481432,-0.020184469,0.025312025
LVHD,----,----,12/29/15,0.002781076,0,-0.022979408,-0.023375603,0.072504075,0.161816062,0.002622089,-0.007518939,-0.030156911,-0.072981164,-0.005305488,0.120870545
NODK,Financial Services,Insurance—Property & Casualty,3/16/17,0.046099262,-0.020338996,-0.016271171,0.064406767,0.219661001,0.162033857,-0.002187858,-0.000919264,-0.015207086,-0.012349174,0.047194278,0.171641753
VLYPP,Financial Services,Banks—Regional,10/11/18,0.005128172,0.004709532,0.002747125,-0.005887118,0.050853692,0.16204543,-0.0167014,0.012629708,0.030050441,0.018167171,0.034588518,0.099613047
PEPG,Healthcare,Biotechnology,5/6/22,-0.173717947,-0.076803778,-0.076803778,-0.185415072,-0.461598148,0.162141128,-0.002772595,-0.034333186,-0.048782594,0.013775289,-0.042397385,0.01109695
STNE,Technology,Software—Infrastructure,10/25/18,-0.020312488,-0.008293468,-0.084848479,-0.307814976,-0.045614044,0.163317409,0.011189585,-0.016975948,0.003395127,-0.007293517,0.025411566,0.131670045
CBAY,Healthcare,Biotechnology,2/3/14,0.8,0,0,-0.111111111,-0.112222248,0.16555553,-0.023902872,0.008131,0.031854033,0.083126302,0.111070623,0.169984149
CMRX,Healthcare,Biotechnology,4/11/13,0.241083256,-0.032996318,-0.002128841,0.067056853,-0.068121374,0.166577914,0.004030091,-0.0032745,-0.027569666,0.025879354,0.043445032,0.205919662
PY,----,----,3/22/16,0,-0.005613731,-0.005613731,0.012430001,0.028215353,0.16671455,0.00332497,-0.008357782,0.003463005,0.023525862,0.072935327,0.173095811
AUVIP,Consumer Cyclical,"Furnishings, Fixtures & Appliances",7/14/21,-0.049708765,-0.010625573,0,0.017604442,0.078179605,0.1672595,-0.006307749,-0.002786629,-0.008360435,0.021636476,0.078911623,-0.142536644
CATH,----,----,4/26/16,0,0.000397932,-0.005573299,-0.000796198,0.042197385,0.16854243,0.0004061,0.001786093,-0.005439207,0.000162416,0.048275264,0.171201154
TCPC,Financial Services,Asset Management,4/4/12,0.021052645,0.01030946,-0.002749022,0.013745812,0.039300267,0.16886375,-0.00313067,-0.000845064,-0.022224466,-0.021741253,0.004047082,0.145235577
ESGRO,Financial Services,Insurance—Diversified,11/14/18,0,0.00203271,0.00203271,0.015040813,0.045887653,0.169450585,-0.015285607,0.013072121,-0.022309889,-0.057951029,0.050738468,0.160252458
FGM,----,----,2/17/12,0,0.005523036,-0.012345688,0.015269569,-0.141302096,0.169662797,-0.001722857,-0.000122981,0.003081869,0.029585895,-0.02352162,0.133258245
TDSD,----,----,9/18/20,-0.008249494,-0.015784185,-0.024142982,0.007222618,0.021990871,0.169738663,-0.013697225,-0.011212803,-0.024227275,0.039701915,0.175571327,0.368317895
ADPT,Healthcare,Biotechnology,6/27/19,0.033068469,0.19851117,-0.028287827,-0.063027319,-0.244168743,0.17096773,0.002808306,0.005601013,0.024212589,0.033605796,0.054897072,0.062781036
SEDG,Technology,Solar,3/26/15,0.03241903,0.017874344,0.074396085,0.228985488,0.435748706,0.171014439,0.001466159,0.003334516,0.004879937,0.025701366,0.020634587,-0.011234044
EDOC,----,----,7/30/20,-0.056363655,0.000642292,0.033397614,0.037251123,0.183044337,0.172492312,0.007501534,0.005703271,0.026350802,0.080002362,0.165614253,0.400742446
FSZ,----,----,2/16/12,0,0,0,0.044560907,-0.098911933,0.17255882,0.011620646,0.001976644,0.003582236,0.035696834,-0.030685337,0.150615632
TNGX,Healthcare,Biotechnology,9/3/20,0.035425043,0.001955079,-0.011730195,-0.012707641,0.153470256,0.17302058,-0.030117578,-0.008694777,-0.033338379,-0.005060978,0.144775067,0.353807263
IMPPP,Energy,Oil & Gas Midstream,12/6/21,0.246035898,0.015879826,0.069347179,-0.047510458,0.149671574,0.173072167,0.006400387,0.021310808,0.022798401,0.017061325,-0.049243519,-0.130958823
FRGT,Technology,Software—Application,8/8/17,-0.053846105,-0.026016274,-0.003333306,0.032520343,2.887804846,0.173170698,-0.001434668,-0.001299786,-0.003831246,-0.001984024,0.079044424,0.179599005
IPXX,Financial Services,Shell Companies,7/17/23,-0.00494073,0.001986143,0.005759738,0.005958334,-0.346590919,0.173295493,0.004760355,0.007395697,0.002773372,-0.020376674,0.022887038,0.171347833
IPXXU,Financial Services,Shell Companies,5/25/23,0.000993964,-0.000992977,0.001986143,0.002979214,-0.346590919,0.173295493,-0.002019993,0.013324915,0.017162182,0.057724242,0.022887038,0.171347833
IPXXW,----,----,9/29/23,0.000993964,-0.000992977,0.001986143,0.002979214,-0.346590919,0.173295493,-0.002019993,0.013324915,0.017162182,0.057724242,0.022887038,0.171347833
IPX,Basic Materials,Other Industrial Metals & Mining,6/21/22,0.00571428,0.122159111,-0.119318204,-0.321022694,-0.346590919,0.173295493,0.007966489,-0.001155299,0.038454404,0.066879439,0.022887038,0.171347833
CCNEP,Financial Services,Banks—Regional,8/21/20,-0.019029117,0.019398531,0.019398531,0.009501369,0.035777855,0.173747698,0.004461142,0.010093815,0.025032736,-0.020490535,0.132799643,0.338640751
CLPS,Technology,Information Technology Services,5/25/18,-0.047619044,-0.066666691,-0.027777803,1.503703849,0.759259345,0.174074149,0.000308909,-0.01006668,0.005867289,0.005311562,0.075134266,0.037067267
MILN,----,----,5/6/16,0.003369285,0.007387474,-0.004029591,0.019476314,0.045668262,0.174292027,0.006824232,0.001239777,0.002810366,0.032898039,0.046398375,0.196792163
SLNA,Consumer Cyclical,Resorts & Casinos,10/27/22,3.194871951,-0.631051355,-0.846454768,-0.913691935,-0.951833742,0.17461542,-0.006314812,0.022605501,-0.013754061,0.038084427,0.033817933,0.397973388
SLNAW,----,----,9/29/23,3.194871951,-0.631051355,-0.846454768,-0.913691935,-0.951833742,0.17461542,-0.006314812,0.022605501,-0.013754061,0.038084427,0.033817933,0.397973388
SLN,Healthcare,Biotechnology,9/8/20,0,-0.025641026,0,-0.15692305,0.128205128,0.17461542,-0.009444994,0.019327995,0.018657862,0.038378221,0.176436517,0.397973388
HTLFP,Financial Services,Banks—Regional,6/22/20,0.008097119,0.006024122,0.006024122,0.050200828,0.08912472,0.177113076,0.008914677,0.003976247,-0.034238937,0.053236386,0.065786879,0.408147361
FRMEP,Financial Services,Banks—Regional,8/18/20,0.001887586,0.01495187,0.036597719,0.018158638,0.090420024,0.177289566,0.000960724,-0.00469796,0.01101229,-0.007577324,0.129502249,0.342825668
FICS,----,----,12/17/20,-0.00032574,-0.001987887,-0.005213522,0.029325445,0.075040494,0.179524934,0.001804933,-0.003873587,-0.003828607,0.041933122,0.13539006,0.234696406
FTXR,----,----,9/22/16,0,0,0.004926412,-0.00443303,0.135823584,0.179748939,0.001860364,-0.005570545,-0.002727978,-0.017173304,0.057001421,0.16898461
